City,Price,Bedroom,Bathroom,Floors,Year,Area,Road Width,Balcony,Drainage,Water Supply,Water Tank,East,North,North East,North West,South,South East,South West,West
16,63000000,5,4,2.0,2058.0,10.0,4.88,1.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0
16,3500000,0,0,3.0,2058.0,10.0,4.27,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
16,34500000,6,4,3.0,2076.0,6.0,9.14,1.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0
16,39500000,3,3,2.0,2058.0,5.2,4.57,1.0,0.0,1.0,1.0,1,0,0,0,0,0,0,0
16,38000000,0,3,2.0,2076.0,9.0,4.88,1.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0
19,12000000,4,1,1.5,2058.0,5.25,1.22,0.0,1.0,1.0,0.0,0,0,1,0,0,0,0,0
19,8700000,0,2,3.0,2060.0,1.0,0.3,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
19,12500000,2,1,1.0,2019.0,3.0,3.96,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
19,130000,2,1,1.0,2019.0,3.0,4.57,0.0,0.0,0.0,1.0,1,0,0,0,0,0,0,0
16,60000,0,0,3.0,2058.0,5.0,3.96,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0
19,23500000,4,4,3.0,2016.0,3.75,3.96,1.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1
16,60000,4,3,3.0,2010.0,10.0,6.1,1.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0
19,27000000,6,4,3.0,2058.0,3.5,3.96,1.0,1.0,0.0,1.0,1,0,0,0,0,0,0,0
16,15200000,4,2,3.0,2058.0,10.653,6.1,0.0,0.0,1.0,0.0,0,0,0,0,1,0,0,0
16,2650000,0,0,3.0,2058.0,3.3,6.1,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
16,65550000,5,5,3.0,2076.0,3.0,3.96,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
16,27600000,7,6,3.0,2076.0,4.0,3.96,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
16,65550000,5,4,3.0,2058.0,22.0,4.88,1.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0
16,50000000,4,4,2.0,2058.0,4.5,4.88,1.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0
16,22500000,4,3,2.0,2076.0,3.0,4.57,0.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0
16,23500000,0,3,2.0,2076.0,3.0,4.88,0.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0
16,240,5,5,3.0,2076.0,3.0,4.27,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
16,65550000,6,7,3.0,2068.0,22.0,4.57,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
16,65550000,5,5,3.0,2075.0,4.5,4.57,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
16,65550000,10,10,4.0,2076.0,21.0,6.1,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
16,42500000,6,6,3.0,2058.0,6.0,4.57,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0
16,18000000,5,5,3.0,2076.0,3.1,3.96,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0
16,27500000,6,6,3.0,2076.0,4.0,4.27,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
16,33000000,5,3,2.5,2058.0,5.0,4.57,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,1
16,65550000,5,6,3.0,2076.0,20.0,5.49,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
19,3700000,5,4,3.0,2058.0,21.5,2.44,1.0,0.0,1.0,1.0,0,0,0,0,1,0,0,0
19,21000000,4,5,2.5,2076.0,4.0,6.1,1.0,1.0,1.0,1.0,0,0,0,0,0,0,1,0
19,28500000,5,4,3.0,2073.0,4.8125,3.96,1.0,1.0,1.0,1.0,0,0,0,0,0,1,0,0
16,17500000,4,2,3.0,2058.0,5.0,6.1,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0
16,15500000,4,2,2.0,2058.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0
16,15500000,4,2,3.0,2058.0,4.0,6.1,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0
16,3200000,0,0,3.0,2058.0,10.0,3.96,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
16,250000,18,5,2.0,2058.0,32.0,3.96,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0
16,3000000,0,0,3.0,2058.0,3.0,6.1,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0
16,2300000,0,0,3.0,2058.0,5.5,3.96,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
16,2000000,0,0,3.0,2058.0,11.13,6.1,0.0,1.0,1.0,0.0,1,0,0,0,0,0,0,0
3,400000,0,0,3.0,2058.0,176.0,121.92,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0
16,42000000,7,6,3.0,2076.0,8.5,3.96,0.0,0.0,1.0,1.0,1,0,0,0,0,0,0,0
16,300000,18,4,5.0,2045.0,4.0,5.49,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0,1
16,2500000,0,0,3.0,2058.0,16.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0
16,4000000,0,0,3.0,2058.0,5.0,3.96,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
19,30000,2,1,3.0,2058.0,6.2805,11.0,1.0,0.0,1.0,1.0,1,0,0,0,0,0,0,0
19,19000000,4,3,3.0,2076.0,3.25,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
19,21000000,3,2,2.5,2058.0,3.0625,3.96,1.0,1.0,1.0,1.0,0,0,0,0,1,0,0,0
19,50000,3,2,9.0,2058.0,10.00905,6.1,1.0,1.0,1.0,0.0,1,0,0,0,0,0,0,0
16,200000,0,0,3.0,2058.0,10.0,6.1,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0
16,110,0,0,3.0,2058.0,10.0,4.88,0.0,0.0,1.0,1.0,1,0,0,0,0,0,0,0
16,100000,3,4,2.0,2058.0,4.0,4.57,1.0,1.0,1.0,0.0,0,1,0,0,0,0,0,0
16,160,0,0,3.0,2058.0,20.0,0.0,0.0,0.0,1.0,1.0,0,0,1,0,0,0,0,0
16,350000,0,0,5.0,2058.0,8.0,4.57,0.0,0.0,1.0,0.0,0,0,0,0,1,0,0,0
16,3000000,0,0,3.0,2058.0,4.25,4.57,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0
16,200000,4,3,3.0,2058.0,8.0,4.57,1.0,0.0,1.0,0.0,0,0,0,0,0,1,0,0
16,3000000,0,0,3.0,2058.0,5.2,4.57,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0
16,150000,0,0,5.0,2058.0,3.0,0.0,1.0,1.0,1.0,0.0,0,0,0,0,0,0,1,0
16,1200000,0,0,3.0,2058.0,64.0,6.1,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0
16,250000,0,0,3.0,2058.0,44.96,4.88,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0
16,120000,12,0,3.0,2058.0,3.0,4.57,0.0,1.0,1.0,0.0,0,0,0,1,0,0,0,0
16,130000,12,0,3.0,2058.0,6.0,4.88,0.0,0.0,1.0,0.0,0,0,1,0,0,0,0,0
16,150000,8,3,3.0,2058.0,4.0,4.88,1.0,0.0,1.0,1.0,0,0,1,0,0,0,0,0
16,2500000,0,0,3.0,2058.0,4.0,4.57,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0
16,150000,4,4,3.0,2058.0,6.0,4.88,1.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0
16,65550000,7,8,3.0,2067.0,14.0,4.27,1.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0
16,13000000,0,0,3.0,2058.0,10.0,3.96,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0
16,1050000,0,0,3.0,2058.0,4.0,3.96,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
16,80000,13,0,4.0,2058.0,4.0,3.96,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
16,370000,17,17,4.0,2076.0,6.0,6.1,1.0,0.0,0.0,1.0,0,0,1,0,0,0,0,0
16,2600000,0,0,3.0,2058.0,4.0,6.71,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
16,150000,4,4,3.0,2058.0,7.0,3.96,1.0,0.0,0.0,1.0,0,0,1,0,0,0,0,0
16,17000000,8,3,10.0,2058.0,3.5,3.05,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0
16,18500000,3,3,2.5,2075.0,3.0,4.27,1.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0
16,3200000,0,0,3.0,2058.0,7.0,3.96,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
16,17000000,4,5,3.0,2076.0,3.0,4.88,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
26,2500000,0,0,3.0,2058.0,192.0,3.96,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0
16,32500000,8,6,3.0,2076.0,4.0,6.1,0.0,1.0,1.0,0.0,0,0,0,0,0,1,0,0
16,29800000,5,5,3.0,2076.0,4.0,4.57,1.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0
26,2500000,0,0,3.0,2058.0,480.0,6.1,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
16,33500000,5,5,3.0,2076.0,5.5,4.27,1.0,1.0,0.0,1.0,0,0,0,1,0,0,0,0
16,29900000,7,6,3.0,2019.0,5.0,6.1,1.0,1.0,1.0,1.0,0,0,0,0,0,0,1,0
16,49000000,6,6,3.0,2074.0,5.3,4.27,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
16,29900000,5,3,2.5,2076.0,3.0,3.05,1.0,1.0,1.0,1.0,0,0,0,0,1,0,0,0
16,21000000,6,6,3.0,2074.0,3.0,3.96,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
16,65550000,6,6,3.0,2069.0,19.0,3.96,1.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0
16,45000000,5,5,3.0,2058.0,6.0,3.96,0.0,1.0,1.0,1.0,0,1,0,0,0,0,0,0
16,3500000,0,0,3.0,2058.0,19.0,4.57,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
16,33500000,6,6,3.0,2076.0,4.0,4.27,1.0,1.0,0.0,1.0,0,0,0,0,0,1,0,0
16,28500000,5,5,3.0,2076.0,4.0,4.57,0.0,1.0,0.0,1.0,0,1,0,0,0,0,0,0
16,50000000,5,5,3.0,2071.0,11.0,4.88,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
16,35000000,5,5,3.0,2069.0,5.0,6.1,0.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0
16,49000000,5,5,3.0,2076.0,8.5,3.96,1.0,1.0,1.0,0.0,0,0,0,0,0,0,0,1
16,39000000,5,5,3.0,2070.0,7.0,4.57,0.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0
16,6500000,0,0,3.0,2058.0,32.0,6.1,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
16,29000000,6,6,3.0,2074.0,4.0,3.96,0.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0
16,44500000,5,5,3.0,2076.0,5.0,4.88,1.0,1.0,1.0,1.0,0,0,0,0,1,0,0,0
16,5500000,0,0,3.0,2058.0,5.0,4.57,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
16,3700000,0,0,3.0,2058.0,8.0,4.88,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
16,29800000,5,5,3.0,2058.0,4.1,4.88,1.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0
16,5700000,0,0,3.0,2058.0,16.0,3.66,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
16,2000000,0,0,3.0,2058.0,3.4375,3.66,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0
19,45000000,3,2,13.0,2015.0,14.31,6.1,1.0,1.0,1.0,1.0,0,0,0,0,1,0,0,0
18,1800000,0,0,3.0,2058.0,80.0,6.1,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
20,220000,0,0,0.0,2058.0,86.93325,6.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
12,200000,0,0,3.0,2058.0,266.2,6.1,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0
19,15000,2,1,3.0,2075.0,5.565,4.27,0.0,0.0,1.0,1.0,0,0,0,0,0,1,0,0
16,38700000,6,5,3.0,2076.0,4.0,4.57,1.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0
16,39000000,6,5,3.0,2019.0,4.0,3.96,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
19,1200000,0,0,3.0,2058.0,3.3,6.1,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0
16,15000000,4,2,1.5,2072.0,4.75,5.49,1.0,1.0,1.0,1.0,0,0,0,0,1,0,0,0
16,65550000,9,6,5.5,2075.0,14.5,6.1,1.0,1.0,1.0,1.0,0,1,0,0,0,0,0,0
16,32500000,4,3,2.0,2058.0,5.75,3.35,0.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0
19,65550000,4,2,2.5,2058.0,20.0,4.88,1.0,1.0,1.0,1.0,0,0,0,0,1,0,0,0
16,15000,2,1,3.0,2019.0,3.0,3.96,1.0,0.0,1.0,1.0,0,1,0,0,0,0,0,0
19,150000,5,3,3.0,2012.0,10.0,17.0,1.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0
16,4500000,0,0,3.0,2058.0,6.0,4.57,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
16,21000000,6,5,2.5,2058.0,4.0,4.27,1.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0
19,21500000,5,3,2.5,2076.0,3.25,6.1,1.0,0.0,1.0,1.0,0,0,0,0,1,0,0,0
19,22500000,6,3,2.5,2076.0,3.5,6.1,1.0,0.0,1.0,1.0,0,0,0,0,1,0,0,0
16,35000000,4,4,2.0,2058.0,7.0,6.1,1.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0
16,60000000,5,4,2.0,2058.0,14.0,4.88,1.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0
16,65550000,0,4,2.0,2058.0,11.0,5.49,1.0,0.0,1.0,1.0,1,0,0,0,0,0,0,0
16,36500000,4,3,2.0,2076.0,5.0,4.57,1.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0
16,37500000,4,3,2.0,2058.0,5.0,4.57,1.0,1.0,1.0,1.0,0,0,0,0,0,1,0,0
16,5700000,0,0,3.0,2058.0,16.0,4.57,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
16,25000000,4,3,2.0,2076.0,3.1,3.66,1.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0
16,3500000,0,0,3.0,2058.0,6.0,6.1,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0
16,24000000,4,3,2.0,2076.0,4.0,4.27,1.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0
16,35500000,4,3,3.0,2076.0,4.75,4.57,1.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0
16,65550000,4,4,3.0,2058.0,16.0,4.88,1.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0
16,55000000,4,3,3.0,2058.0,5.0,4.57,1.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0
16,35500000,4,4,2.0,2058.0,5.5,4.57,1.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0
16,29500000,4,3,2.0,2076.0,4.0,3.96,1.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0
16,28000000,4,3,2.0,2076.0,4.5,4.27,1.0,1.0,1.0,1.0,0,0,0,0,0,1,0,0
16,45000000,4,4,3.0,2058.0,7.0,4.88,1.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0
16,65550000,0,4,3.0,2058.0,21.0,4.88,1.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0
16,35000000,4,4,2.0,2058.0,5.0,4.57,1.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0
16,57500000,4,4,2.0,2058.0,12.0,4.88,1.0,1.0,1.0,1.0,0,0,0,0,0,1,0,0
16,65550000,4,4,3.0,2058.0,52.0,6.1,1.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0
16,55000000,4,4,2.0,2058.0,9.0,6.1,1.0,1.0,1.0,1.0,0,0,0,0,0,1,0,0
16,65550000,4,4,3.0,2058.0,9.0,6.1,1.0,1.0,1.0,1.0,0,0,0,0,0,1,0,0
16,55000000,4,3,2.0,2058.0,8.0,4.27,1.0,1.0,1.0,1.0,0,0,0,0,0,1,0,0
16,35000000,6,3,2.0,2076.0,5.0,4.57,1.0,0.0,1.0,1.0,1,0,0,0,0,0,0,0
16,36000000,5,4,2.0,2058.0,6.0,4.57,1.0,1.0,1.0,1.0,0,0,1,0,0,0,0,0
16,26000000,4,3,2.0,2076.0,4.0,4.27,1.0,1.0,1.0,1.0,0,0,1,0,0,0,0,0
16,47500000,5,4,2.0,2058.0,9.0,4.88,1.0,1.0,1.0,1.0,0,0,0,0,0,1,0,0
16,18200000,5,5,3.0,2076.0,3.2,3.96,0.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0
16,200000,13,5,3.5,2058.0,10.0,4.88,1.0,1.0,1.0,1.0,0,1,0,0,0,0,0,0
16,26000000,6,5,3.0,2076.0,4.0,4.27,0.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0
16,39000000,5,5,3.0,2070.0,7.0,4.27,0.0,1.0,1.0,0.0,1,0,0,0,0,0,0,0
16,2300000,0,0,3.0,2058.0,5.1,3.66,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
16,120000,4,4,2.0,2058.0,8.0,4.27,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
16,33500000,5,5,3.0,2076.0,5.5,3.96,0.0,1.0,1.0,1.0,0,0,0,1,0,0,0,0
16,39900000,5,6,3.0,2069.0,7.0,4.27,0.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0
19,18000000,3,2,4.0,2058.0,10.00905,0.0,1.0,1.0,1.0,0.0,1,0,0,0,0,0,0,0
16,32500000,8,7,4.0,2076.0,4.0,6.1,0.0,1.0,1.0,0.0,0,0,0,0,0,1,0,0
16,29000000,5,5,3.0,2075.0,5.0,4.27,0.0,1.0,1.0,0.0,0,0,0,0,1,0,0,0
16,2600000,0,0,3.0,2058.0,4.0,4.57,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0
16,36000000,5,5,3.0,2070.0,6.0,3.96,0.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0
16,47500000,4,5,3.0,2070.0,9.0,4.57,1.0,1.0,1.0,0.0,1,0,0,0,0,0,0,0
16,28000000,0,0,3.0,2058.0,4.0,3.66,0.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0
16,4000000,0,0,3.0,2058.0,28.0,64.01,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0
19,15000000,5,3,2.5,2076.0,2.5,3.96,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,1
19,20000000,6,3,2.5,2076.0,3.5,3.96,1.0,1.0,1.0,1.0,0,1,0,0,0,0,0,0
16,23000000,6,5,3.0,2076.0,3.5,3.96,0.0,1.0,1.0,0.0,0,0,0,1,0,0,0,0
19,18500000,5,2,2.5,2076.0,3.5,3.96,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,1
16,24500000,6,5,3.0,2076.0,4.0,6.71,0.0,1.0,1.0,0.0,0,0,1,0,0,0,0,0
16,23800000,6,6,3.0,2076.0,4.0,5.49,0.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0
16,39000000,6,6,3.0,2076.0,6.5,4.57,1.0,1.0,1.0,1.0,0,0,0,0,1,0,0,0
16,31000000,5,5,3.0,2076.0,4.5,4.27,1.0,1.0,1.0,1.0,0,0,0,0,0,0,1,0
16,29000000,6,5,3.0,2076.0,4.0,3.96,1.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
16,25000000,6,5,3.0,2076.0,3.5,3.96,1.0,1.0,1.0,0.0,0,0,0,0,1,0,0,0
16,56000000,5,5,3.0,2071.0,8.0,4.57,1.0,1.0,0.0,0.0,0,0,0,0,1,0,0,0
16,65550000,5,5,3.0,2070.0,9.0,6.1,1.0,1.0,1.0,1.0,0,0,0,0,0,1,0,0
16,4000000,0,0,3.0,2058.0,11.0,3.96,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
16,3500000,0,0,3.0,2058.0,6.0,4.57,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
16,37500000,6,6,3.0,2076.0,3.75,3.96,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
16,350000,6,6,3.0,2076.0,22.0,4.88,1.0,1.0,1.0,0.0,1,0,0,0,0,0,0,0
16,4200000,0,0,3.0,2058.0,8.0,3.96,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
16,35000000,6,5,3.0,2076.0,4.75,3.96,1.0,1.0,0.0,0.0,1,0,0,0,0,0,0,0
19,22000000,5,3,2.5,2076.0,3.5,6.1,1.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0
19,19500000,5,3,2.5,2076.0,3.5,3.96,1.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0
19,17000000,5,3,2.5,2058.0,3.5,6.1,0.0,1.0,0.0,0.0,0,0,0,0,1,0,0,0
19,17500000,6,4,2.5,2076.0,3.125,4.88,1.0,1.0,1.0,1.0,0,0,0,0,1,0,0,0
16,850000,0,1,3.0,2005.0,3.975,25.0,1.0,1.0,1.0,0.0,1,0,0,0,0,0,0,0
16,4500000,0,0,3.0,2058.0,12.0,4.57,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0
19,17500000,5,3,2.5,2076.0,3.125,3.96,1.0,1.0,1.0,1.0,0,0,0,0,0,1,0,0
8,10000000,4,3,2.0,2058.0,4.125,2.13,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
16,22000000,0,0,3.0,2058.0,3.25,6.1,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
16,25000,2,1,3.0,2058.0,5.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
16,22000000,11,3,2.5,2073.0,6.0,3.35,0.0,1.0,0.0,0.0,0,0,0,0,1,0,0,0
19,19000000,4,3,3.0,2076.0,3.5,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0
16,65550000,0,0,5.0,2058.0,3.5625,9.14,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0,1
16,5750000,0,0,3.0,2058.0,21.5,4.88,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
19,1600000,0,0,3.0,2058.0,5.3125,4.88,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
16,22000000,5,2,2.5,2076.0,2.75,3.96,0.0,1.0,1.0,0.0,1,0,0,0,0,0,0,0
16,2500000,0,0,3.0,2058.0,4.5,3.96,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
19,3000000,0,0,3.0,2058.0,3.8125,3.96,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
16,17500000,5,4,3.0,2058.0,3.1,4.57,0.0,1.0,1.0,1.0,0,1,0,0,0,0,0,0
16,400000,0,0,3.0,2058.0,16.0,4.88,0.0,1.0,0.0,1.0,0,0,0,0,1,0,0,0
19,18000000,4,3,2.0,2076.0,3.125,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
16,34000000,5,4,3.0,2058.0,6.0,4.27,1.0,1.0,1.0,1.0,0,0,0,0,1,0,0,0
16,26300000,5,0,3.0,2058.0,4.0,3.96,0.0,1.0,0.0,1.0,1,0,0,0,0,0,0,0
19,17000000,4,3,2.5,2076.0,3.375,3.96,0.0,1.0,0.0,1.0,0,0,0,0,1,0,0,0
26,700000,0,0,3.0,2058.0,2.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0
19,2400000,0,0,3.0,2058.0,3.3125,6.1,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,1
19,17000000,8,3,2.5,2076.0,3.0,3.96,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
19,2800000,0,0,3.0,2058.0,3.75,3.05,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
16,16000000,4,3,3.0,2076.0,3.0,3.66,1.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0
19,150000,3,3,0.0,2072.0,15.9,7.92,1.0,1.0,1.0,0.0,0,0,0,0,1,0,0,0
19,22000000,10,3,3.0,2058.0,3.75,3.96,0.0,1.0,0.0,0.0,0,0,0,0,1,0,0,0
19,65000,0,0,4.0,2058.0,6.375,22.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0
16,11500000,2,1,1.0,2073.0,4.0,3.96,0.0,0.0,0.0,1.0,0,0,1,0,0,0,0,0
7,1850000,0,0,3.0,2058.0,323.2,8.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
18,2100000,0,0,3.0,2058.0,5.0,3.96,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0
19,19700000,4,4,3.0,2076.0,3.5,3.96,1.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
16,29000000,6,5,3.0,2076.0,4.0,6.1,0.0,0.0,0.0,1.0,1,0,0,0,0,0,0,0
16,45000000,6,6,3.0,2075.0,8.5,3.96,1.0,0.0,0.0,1.0,1,0,0,0,0,0,0,0
16,36000000,4,5,3.0,2075.0,7.0,9.14,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,1
16,35500000,5,5,3.0,2075.0,5.5,3.96,1.0,1.0,0.0,0.0,0,0,0,1,0,0,0,0
16,6100000,0,0,3.0,2058.0,3.0625,4.88,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0
12,600000,0,0,3.0,2058.0,239.58,18.29,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
16,24100000,3,3,3.0,2068.0,2.75,3.96,0.0,0.0,1.0,1.0,0,0,0,0,0,0,1,0
3,15500000,4,2,3.0,2073.0,3.0,3.96,1.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0
16,40000000,5,5,3.0,2076.0,7.5,6.1,1.0,1.0,1.0,0.0,1,0,0,0,0,0,0,0
19,20000000,3,2,3.0,2070.0,3.0,6.1,1.0,1.0,1.0,0.0,0,0,0,0,1,0,0,0
19,18000000,5,3,3.0,2019.0,3.1,3.96,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0,1
19,35000000,18,16,3.0,2076.0,6.5,3.66,0.0,1.0,0.0,0.0,1,0,0,0,0,0,0,0
16,17000000,0,0,3.0,2058.0,3.0,3.66,0.0,1.0,1.0,0.0,1,0,0,0,0,0,0,0
19,100,0,15,6.0,2019.0,14.0,9.0,1.0,1.0,1.0,0.0,0,0,0,0,0,0,0,1
16,26000000,4,3,2.5,2076.0,3.5,3.96,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0
16,4500000,0,0,3.0,2058.0,5.5,3.66,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
1,3650000,4,1,3.0,2074.0,13.31,4.27,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0
19,3100000,0,0,3.0,2058.0,3.5,2.13,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
